Date,Time,Level,Direction,Rate of Increase,Rate of Decrease,Time to Overflow,Time to Low Level,Minimum Level,Maximum Level
2023-11-19,20:53:39,7.5,increasing,1.20 ft/hour,0.00 ft/hour,01,Not Ready,8,2
2023-11-19,20:53:50,7.5,increasing,1.20 ft/hour,0.00 ft/hour,01,Not Ready,8,2
2023-11-19,20:54:01,7.5,increasing,1.20 ft/hour,0.00 ft/hour,01,Not Ready,8,2
2023-11-19,20:54:11,7.5,increasing,1.20 ft/hour,0.00 ft/hour,01,Not Ready,8,2
2023-11-19,20:54:23,7.5,increasing,1.20 ft/hour,0.00 ft/hour,01,Not Ready,8,2
2023-11-19,20:54:34,7.5,increasing,1.20 ft/hour,0.00 ft/hour,01,Not Ready,8,2
2023-11-19,20:54:45,7.5,increasing,1.20 ft/hour,0.00 ft/hour,01,Not Ready,8,2
2023-11-19,20:54:56,7.5,increasing,1.20 ft/hour,0.00 ft/hour,01,Not Ready,8,2
2023-11-19,20:55:06,7.5,increasing,1.20 ft/hour,0.00 ft/hour,01,Not Ready,8,2
2023-11-19,20:55:17,7.5,increasing,1.20 ft/hour,0.00 ft/hour,01,Not Ready,8,2
2023-11-19,20:55:28,7.5,increasing,1.20 ft/hour,0.00 ft/hour,01,Not Ready,8,2
2023-11-19,20:55:38,7.5,increasing,1.20 ft/hour,0.00 ft/hour,01,Not Ready,8,2
2023-11-19,20:55:48,7.4,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:55:59,7.5,increasing,1.20 ft/hour,0.00 ft/hour,01,Not Ready,8,2
2023-11-19,20:56:09,7.4,increasing,1.20 ft/hour,0.00 ft/hour,01,Not Ready,8,2
2023-11-19,20:56:20,19.9,increasing,1.20 ft/hour,0.00 ft/hour,01,Not Ready,8,2
2023-11-19,20:56:30,19.8,decreasing,0.00 ft/hour,147.60 ft/hour,Not Ready,20,8,2
2023-11-19,20:56:40,19.9,decreasing,0.00 ft/hour,147.60 ft/hour,Not Ready,20,8,2
2023-11-19,20:56:51,19.8,decreasing,0.00 ft/hour,148.80 ft/hour,Not Ready,20,8,2
2023-11-19,20:57:01,19.8,decreasing,0.00 ft/hour,147.60 ft/hour,Not Ready,20,8,2
2023-11-19,20:57:12,19.9,decreasing,0.00 ft/hour,147.60 ft/hour,Not Ready,20,8,2
2023-11-19,20:57:22,19.9,decreasing,0.00 ft/hour,148.80 ft/hour,Not Ready,20,8,2
2023-11-19,20:57:32,19.9,decreasing,0.00 ft/hour,148.80 ft/hour,Not Ready,20,8,2
